trip_id,lorry_id,driver_id,class,fuel,corridor,depart,arrive,year,month,day,hour,distance_km,travel_minutes,avg_speed_kmh,idle_seconds,load_ratio,co_g,co2_g,nox_g,ch4_g,fuel_l,co2_baseline_g,fuel_baseline_l,idle_baseline_seconds,co2_saved_g,fuel_saved_l
92,LRQ-0005,DRV-510,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-04-02T11:15:00,2026-04-02T15:05:46.299300,2026,4,2,11,295.24,230.8,76.8,262.9,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.2,0.0,0.0
93,LRQ-0006,DRV-324,Prime mover + trailer (Euro 5),diesel,Port Klang - KL Distribution,2026-04-02T16:41:00,2026-04-02T17:56:48.700144,2026,4,2,16,36.51,75.8,28.9,1100.5,0.68,507.25,146715.2,1806.57,8.454,60.83,510513.9,211.66,1995.4,363798.8,150.83
94,LRQ-0006,DRV-324,Prime mover + trailer (Euro 5),diesel,North-South Expressway (KL-Penang),2026-04-02T06:12:00,2026-04-02T10:43:13.497120,2026,4,2,6,295.24,271.2,65.3,613.1,0.58,1406.22,416409.8,5127.43,23.437,172.64,494089.4,204.85,768.4,77679.6,32.21
95,LRQ-0007,DRV-798,Rigid 3-axle (B20 biodiesel),biodiesel-b20,KLIA Air-Freight Link,2026-04-02T07:41:00,2026-04-02T08:55:12.612348,2026,4,2,7,43.8,74.2,35.4,482.7,0.76,371.94,109019.4,1342.4,6.199,50.85,198953.7,92.8,713.0,89934.3,41.95
96,LRQ-0008,DRV-482,Electric rigid (BEV),electric,East Coast (KL-Kuantan),2026-04-02T05:21:00,2026-04-02T09:27:26.689356,2026,4,2,5,214.01,246.4,52.1,119.7,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.3,0.0,0.0
97,LRQ-0008,DRV-482,Electric rigid (BEV),electric,North-South Expressway (KL-JB),2026-04-02T09:13:00,2026-04-02T13:37:08.002010,2026,4,2,9,296.43,264.1,67.3,636.9,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.9,0.0,0.0
98,LRQ-0008,DRV-482,Electric rigid (BEV),electric,Port Klang - KL Distribution,2026-04-02T11:52:00,2026-04-02T12:47:03.990516,2026,4,2,11,36.51,55.1,39.8,499.5,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.9,0.0,0.0
99,LRQ-0009,DRV-775,Rigid 3-axle (Euro 4),diesel,North-South Expressway (KL-Penang),2026-04-02T09:38:00,2026-04-02T13:52:50.695282,2026,4,2,9,295.24,254.8,69.5,245.4,0.85,1225.22,363707.5,4478.49,20.42,135.71,395917.4,147.73,310.3,32209.9,12.02
100,LRQ-0010,DRV-330,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-04-02T09:34:00,2026-04-02T13:49:18.617915,2026,4,2,9,295.24,255.3,69.4,273.3,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.3,0.0,0.0
101,LRQ-0011,DRV-690,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-JB),2026-04-02T08:01:00,2026-04-02T12:54:07.986366,2026,4,2,8,296.43,293.1,60.7,751.9,0.76,872.8,257026.0,3164.87,14.547,112.83,329886.3,144.81,1048.5,72860.3,31.98
102,LRQ-0011,DRV-690,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-JB),2026-04-02T05:50:00,2026-04-02T10:06:42.190719,2026,4,2,5,296.43,256.7,69.3,366.3,0.55,728.64,215672.5,2655.67,12.144,94.68,225266.6,98.89,428.5,9594.1,4.21
103,LRQ-0012,DRV-919,Prime mover + trailer (Euro 3),diesel,East Coast (KL-Kuantan),2026-04-02T15:16:00,2026-04-02T19:25:06.622491,2026,4,2,15,214.01,249.1,51.5,178.3,0.31,1976.8,587795.5,7237.78,32.947,175.46,604767.7,180.53,196.7,16972.1,5.07
104,LRQ-0013,DRV-956,Prime mover + trailer (Euro 3),diesel,North-South Expressway (KL-JB),2026-04-02T18:47:00,2026-04-02T23:52:35.605376,2026,4,2,18,296.43,305.6,58.2,793.1,0.67,2476.94,733255.2,9028.89,41.282,218.88,1091716.1,325.89,1155.7,358460.9,107.0
105,LRQ-0014,DRV-777,Rigid 3-axle (Euro 4),diesel,KLIA Air-Freight Link,2026-04-02T19:32:00,2026-04-02T20:46:46.641007,2026,4,2,19,43.8,74.8,35.1,432.9,0.84,489.65,143807.0,1770.76,8.161,53.66,298237.6,111.28,666.2,154430.6,57.62
106,LRQ-0015,DRV-182,Rigid 2-axle (Euro 5),diesel,Port Klang - KL Distribution,2026-04-02T19:39:00,2026-04-02T20:53:11.755684,2026,4,2,19,36.51,74.2,29.5,1012.8,0.65,280.06,79668.0,980.99,4.668,34.97,254515.4,111.73,1695.7,174847.4,76.75
107,LRQ-0015,DRV-182,Rigid 2-axle (Euro 5),diesel,Port Klang - KL Distribution,2026-04-02T14:01:00,2026-04-02T14:57:09.758850,2026,4,2,14,36.51,56.2,39.0,603.7,0.62,172.52,49173.7,605.5,2.875,21.59,54822.1,24.07,720.5,5648.4,2.48
108,LRQ-0015,DRV-182,Rigid 2-axle (Euro 5),diesel,Port Klang - KL Distribution,2026-04-02T20:27:00,2026-04-02T21:38:23.402140,2026,4,2,20,36.51,71.4,30.7,1054.2,0.89,268.29,75685.7,931.95,4.471,33.22,131407.3,57.69,1513.0,55721.6,24.46
109,LRQ-0016,DRV-344,Rigid 3-axle (B20 biodiesel),biodiesel-b20,Port Klang - KL Distribution,2026-04-02T20:28:00,2026-04-02T21:36:31.183095,2026,4,2,20,36.51,68.5,32.0,882.0,0.8,308.44,88631.9,1091.36,5.141,41.34,154199.5,71.92,1275.6,65567.6,30.58
110,LRQ-0016,DRV-344,Rigid 3-axle (B20 biodiesel),biodiesel-b20,Port Klang - KL Distribution,2026-04-02T07:09:00,2026-04-02T08:25:41.659948,2026,4,2,7,36.51,76.7,28.6,1067.9,0.53,341.35,98100.9,1207.96,5.689,45.76,380979.0,177.7,2002.2,282878.1,131.94
111,LRQ-0016,DRV-344,Rigid 3-axle (B20 biodiesel),biodiesel-b20,Port Klang - KL Distribution,2026-04-02T09:40:00,2026-04-02T10:52:40.406508,2026,4,2,9,36.51,72.7,30.1,1027.8,0.49,298.27,85457.2,1052.27,4.971,39.86,214415.1,100.01,1562.9,128957.9,60.15
112,LRQ-0017,DRV-261,Rigid 2-axle (Euro 5),diesel,East Coast (KL-Kuantan),2026-04-02T15:38:00,2026-04-02T19:47:23.128393,2026,4,2,15,214.01,249.4,51.5,194.9,0.57,778.31,231065.9,2845.21,12.972,101.43,237752.6,104.37,214.9,6686.7,2.94
113,LRQ-0017,DRV-261,Rigid 2-axle (Euro 5),diesel,East Coast (KL-Kuantan),2026-04-02T14:38:00,2026-04-02T18:40:24.810129,2026,4,2,14,214.01,242.4,53.0,4.9,0.62,767.0,228376.4,2812.1,12.783,100.25,233289.8,102.41,5.3,4913.4,2.16
114,LRQ-0017,DRV-261,Rigid 2-axle (Euro 5),diesel,KLIA Air-Freight Link,2026-04-02T08:07:00,2026-04-02T09:23:32.542675,2026,4,2,8,43.8,76.5,34.3,459.7,0.86,345.7,101125.9,1245.21,5.762,44.39,244640.9,107.39,741.4,143515.1,63.0
115,LRQ-0018,DRV-308,Rigid 3-axle (Euro 4),diesel,East Coast (KL-Kuantan),2026-04-02T11:56:00,2026-04-02T16:05:03.010835,2026,4,2,11,214.01,249.1,51.6,256.3,0.6,1166.46,346256.1,4263.6,19.441,129.2,355321.4,132.58,281.4,9065.3,3.38
116,LRQ-0018,DRV-308,Rigid 3-axle (Euro 4),diesel,North-South Expressway (KL-JB),2026-04-02T18:29:00,2026-04-02T23:30:26.211469,2026,4,2,18,296.43,301.4,59.0,543.7,0.54,1261.98,373526.2,4599.39,21.033,139.38,556132.1,207.51,794.0,182605.9,68.14
117,LRQ-0018,DRV-308,Rigid 3-axle (Euro 4),diesel,KLIA Air-Freight Link,2026-04-02T18:20:00,2026-04-02T19:37:39.100426,2026,4,2,18,43.8,77.7,33.8,478.7,0.81,519.37,152469.4,1877.42,8.656,56.89,416264.8,155.32,799.7,263795.4,98.43
118,LRQ-0019,DRV-109,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-Penang),2026-04-02T13:09:00,2026-04-02T16:56:47.120959,2026,4,2,13,295.24,227.8,77.8,97.1,0.56,703.47,209130.5,2575.11,11.724,91.8,209647.9,92.03,105.0,517.4,0.23
119,LRQ-0019,DRV-109,Rigid 2-axle (Euro 5),diesel,KLIA Air-Freight Link,2026-04-02T07:05:00,2026-04-02T08:15:14.136613,2026,4,2,7,43.8,70.2,37.4,244.2,0.36,261.92,77185.9,950.42,4.365,33.88,140941.7,61.87,360.7,63755.7,27.99
120,LRQ-0020,DRV-782,Prime mover + trailer (Euro 3),diesel,KLIA Air-Freight Link,2026-04-02T08:23:00,2026-04-02T09:37:59.799933,2026,4,2,8,43.8,75.0,35.0,367.0,0.82,942.66,278598.8,3430.51,15.711,83.16,675289.9,201.58,591.8,396691.1,118.42
121,LRQ-0021,DRV-491,Rigid 3-axle (Euro 4),diesel,East Coast (KL-Kuantan),2026-04-02T06:35:00,2026-04-02T10:53:49.643909,2026,4,2,6,214.01,258.8,49.6,58.0,0.71,1330.1,395816.3,4873.86,22.168,147.69,419768.7,156.63,66.4,23952.4,8.94
122,LRQ-0022,DRV-439,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-04-02T08:55:00,2026-04-02T13:21:30.486013,2026,4,2,8,295.24,266.5,66.5,423.7,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.3,0.0,0.0
123,LRQ-0022,DRV-439,Electric rigid (BEV),electric,KLIA Air-Freight Link,2026-04-02T06:38:00,2026-04-02T07:42:38.018651,2026,4,2,6,43.8,64.6,40.7,399.7,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.7,0.0,0.0
124,LRQ-0022,DRV-439,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-04-02T16:32:00,2026-04-02T21:07:26.117340,2026,4,2,16,295.24,275.4,64.3,622.3,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.7,0.0,0.0
125,LRQ-0023,DRV-825,Electric rigid (BEV),electric,North-South Expressway (KL-JB),2026-04-02T20:06:00,2026-04-03T00:43:11.196270,2026,4,2,20,296.43,277.2,64.2,797.5,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.6,0.0,0.0
126,LRQ-0024,DRV-230,Electric rigid (BEV),electric,East Coast (KL-Kuantan),2026-04-02T16:17:00,2026-04-02T20:49:39.509180,2026,4,2,16,214.01,272.7,47.1,244.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,0.0
127,LRQ-0024,DRV-230,Electric rigid (BEV),electric,East Coast (KL-Kuantan),2026-04-02T12:54:00,2026-04-02T16:56:22.284471,2026,4,2,12,214.01,242.4,53.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,LRQ-0025,DRV-791,Prime mover + trailer (Euro 5),diesel,East Coast (KL-Kuantan),2026-04-02T05:42:00,2026-04-02T09:49:29.278960,2026,4,2,5,214.01,247.5,51.9,182.2,0.73,1483.35,440980.1,5429.98,24.723,182.83,452216.2,187.49,199.9,11236.0,4.66
129,LRQ-0025,DRV-791,Prime mover + trailer (Euro 5),diesel,North-South Expressway (KL-Penang),2026-04-02T05:44:00,2026-04-02T10:05:04.311435,2026,4,2,5,295.24,261.1,67.9,580.3,0.43,1319.8,390919.3,4813.56,21.997,162.07,460074.6,190.74,738.4,69155.3,28.67
130,LRQ-0025,DRV-791,Prime mover + trailer (Euro 5),diesel,North-South Expressway (KL-Penang),2026-04-02T15:11:00,2026-04-02T19:34:31.181126,2026,4,2,15,295.24,263.5,67.2,736.3,0.55,1364.22,403463.8,4968.02,22.737,167.27,451519.1,187.2,916.2,48055.3,19.92
131,LRQ-0026,DRV-586,Rigid 2-axle (Euro 5),diesel,East Coast (KL-Kuantan),2026-04-02T17:47:00,2026-04-02T22:42:57.166821,2026,4,2,17,214.01,296.0,43.4,331.9,0.35,998.37,296199.8,3647.24,16.64,130.03,372088.2,163.34,424.2,75888.4,33.31
132,LRQ-0027,DRV-670,Electric rigid (BEV),electric,Port Klang - KL Distribution,2026-04-02T07:13:00,2026-04-02T08:31:15.470529,2026,4,2,7,36.51,78.3,28.0,1161.8,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2110.7,0.0,0.0
133,LRQ-0027,DRV-670,Electric rigid (BEV),electric,KLIA Air-Freight Link,2026-04-02T18:10:00,2026-04-02T19:25:37.673552,2026,4,2,18,43.8,75.6,34.8,357.3,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.8,0.0,0.0
134,LRQ-0027,DRV-670,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-04-02T14:49:00,2026-04-02T19:06:06.933809,2026,4,2,14,295.24,257.1,68.9,513.7,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8,0.0,0.0
135,LRQ-0028,DRV-365,Prime mover + trailer (Euro 3),diesel,East Coast (KL-Kuantan),2026-04-02T07:09:00,2026-04-02T11:58:26.009373,2026,4,2,7,214.01,289.4,44.4,243.4,0.92,3287.48,977497.6,12036.35,54.791,291.79,1184344.0,353.54,305.4,206846.3,61.75
136,LRQ-0028,DRV-365,Prime mover + trailer (Euro 3),diesel,North-South Expressway (KL-JB),2026-04-02T06:17:00,2026-04-02T11:03:36.516011,2026,4,2,6,296.43,286.6,62.1,601.0,0.77,2401.49,711722.3,8763.75,40.025,212.45,878171.3,262.14,795.3,166448.9,49.69
137,LRQ-0028,DRV-365,Prime mover + trailer (Euro 3),diesel,KLIA Air-Freight Link,2026-04-02T18:28:00,2026-04-02T19:46:14.331115,2026,4,2,18,43.8,78.2,33.6,514.0,0.64,913.48,269240.8,3315.28,15.225,80.37,735716.7,219.62,858.5,466475.9,139.25
138,LRQ-0029,DRV-492,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-04-02T11:07:00,2026-04-02T14:56:36.896751,2026,4,2,11,295.24,229.6,77.1,193.5,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.3,0.0,0.0
139,LRQ-0029,DRV-492,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-04-02T18:43:00,2026-04-02T23:16:47.292786,2026,4,2,18,295.24,273.8,64.7,502.5,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.1,0.0,0.0
140,LRQ-0030,DRV-460,Rigid 3-axle (Euro 4),diesel,East Coast (KL-Kuantan),2026-04-02T20:19:00,2026-04-03T00:53:39.859430,2026,4,2,20,214.01,274.7,46.8,271.4,0.67,1443.2,428569.6,5277.16,24.053,159.91,476615.5,177.84,323.1,48045.9,17.93
141,LRQ-0030,DRV-460,Rigid 3-axle (Euro 4),diesel,Port Klang - KL Distribution,2026-04-02T12:38:00,2026-04-02T13:40:55.301526,2026,4,2,12,36.51,62.9,34.8,1044.0,0.58,254.78,71457.6,879.89,4.246,26.66,78538.1,29.31,1231.4,7080.5,2.64
142,LRQ-0030,DRV-460,Rigid 3-axle (Euro 4),diesel,Port Klang - KL Distribution,2026-04-02T05:13:00,2026-04-02T06:08:05.040358,2026,4,2,5,36.51,55.1,39.8,442.5,0.44,251.62,73151.8,900.75,4.194,27.3,85586.9,31.94,543.7,12435.1,4.64
143,LRQ-0031,DRV-737,Prime mover + trailer (Euro 3),diesel,North-South Expressway (KL-Penang),2026-04-02T14:00:00,2026-04-02T17:59:18.372087,2026,4,2,14,295.24,239.3,74.0,90.5,0.53,1977.49,588383.4,7245.02,32.958,175.64,602560.8,179.87,109.9,14177.4,4.23
144,LRQ-0032,DRV-358,Rigid 2-axle (Euro 5),diesel,KLIA Air-Freight Link,2026-04-02T10:34:00,2026-04-02T11:35:11.643423,2026,4,2,10,43.8,61.2,42.9,168.6,0.39,201.55,59453.8,732.08,3.359,26.1,71988.2,31.6,211.5,12534.3,5.5
145,LRQ-0032,DRV-358,Rigid 2-axle (Euro 5),diesel,North-South Expressway (KL-JB),2026-04-02T16:55:00,2026-04-02T21:46:06.753880,2026,4,2,16,296.43,291.1,61.1,420.5,0.35,759.4,224745.1,2767.38,12.657,98.66,302585.3,132.83,563.3,77840.2,34.17
146,LRQ-0033,DRV-323,Rigid 2-axle (Euro 5),diesel,Port Klang - KL Distribution,2026-04-02T18:58:00,2026-04-02T20:17:30.384732,2026,4,2,18,36.51,79.5,27.6,1209.7,0.31,268.23,75948.3,935.18,4.471,33.34,443215.0,194.56,2466.4,367266.7,161.22
147,LRQ-0033,DRV-323,Rigid 2-axle (Euro 5),diesel,Port Klang - KL Distribution,2026-04-02T15:36:00,2026-04-02T16:45:33.849579,2026,4,2,15,36.51,69.6,31.5,1005.6,0.7,241.83,68247.0,840.35,4.031,29.96,112954.5,49.58,1427.3,44707.5,19.63
148,LRQ-0033,DRV-323,Rigid 2-axle (Euro 5),diesel,KLIA Air-Freight Link,2026-04-02T18:25:00,2026-04-02T19:41:39.808289,2026,4,2,18,43.8,76.7,34.3,419.4,0.5,312.19,91501.3,1126.7,5.203,40.17,249723.6,109.62,700.6,158222.3,69.46
149,LRQ-0034,DRV-813,Prime mover + trailer (Euro 5),diesel,North-South Expressway (KL-Penang),2026-04-02T10:39:00,2026-04-02T14:33:52.725279,2026,4,2,10,295.24,234.9,75.4,0.0,0.86,1430.21,425884.2,5244.1,23.837,176.57,431111.7,178.74,0.0,5227.4,2.17
150,LRQ-0035,DRV-545,Rigid 3-axle (B20 biodiesel),biodiesel-b20,North-South Expressway (KL-Penang),2026-04-02T07:06:00,2026-04-02T11:47:38.338041,2026,4,2,7,295.24,281.6,62.9,656.6,0.61,965.79,285346.6,3513.6,16.096,133.09,331132.6,154.45,852.8,45786.0,21.36
151,LRQ-0035,DRV-545,Rigid 3-axle (B20 biodiesel),biodiesel-b20,North-South Expressway (KL-JB),2026-04-02T18:33:00,2026-04-02T23:40:03.847765,2026,4,2,18,296.43,307.1,57.9,881.3,0.71,1096.92,323520.5,3983.65,18.282,150.9,481677.6,224.66,1295.2,158157.0,73.77
152,LRQ-0036,DRV-606,Prime mover + trailer (Euro 5),diesel,KLIA Air-Freight Link,2026-04-02T14:14:00,2026-04-02T15:10:26.325023,2026,4,2,14,43.8,56.4,46.6,256.5,0.82,342.55,100945.3,1242.98,5.709,41.85,106137.2,44.0,290.7,5191.8,2.15
153,LRQ-0037,DRV-761,Rigid 3-axle (B20 biodiesel),biodiesel-b20,North-South Expressway (KL-JB),2026-04-02T07:07:00,2026-04-02T12:10:43.878451,2026,4,2,7,296.43,303.7,58.6,674.5,0.66,1075.04,317778.9,3912.95,17.917,148.22,472320.1,220.3,948.9,154541.3,72.08
154,LRQ-0037,DRV-761,Rigid 3-axle (B20 biodiesel),biodiesel-b20,East Coast (KL-Kuantan),2026-04-02T11:22:00,2026-04-02T15:32:02.014015,2026,4,2,11,214.01,250.0,51.4,315.3,0.93,1061.98,315034.7,3879.16,17.7,146.94,323290.8,150.79,346.2,8256.1,3.85
155,LRQ-0038,DRV-377,Electric rigid (BEV),electric,North-South Expressway (KL-JB),2026-04-02T12:16:00,2026-04-02T16:07:37.888084,2026,4,2,12,296.43,231.6,76.8,189.1,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.6,0.0,0.0
156,LRQ-0038,DRV-377,Electric rigid (BEV),electric,North-South Expressway (KL-JB),2026-04-02T10:48:00,2026-04-02T14:57:03.914767,2026,4,2,10,296.43,249.1,71.4,647.5,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.6,0.0,0.0
157,LRQ-0039,DRV-403,Rigid 3-axle (Euro 4),diesel,Port Klang - KL Distribution,2026-04-02T10:40:00,2026-04-02T11:45:05.306542,2026,4,2,10,36.51,65.1,33.7,901.7,0.97,346.11,98724.1,1215.63,5.768,36.84,133463.1,49.8,1183.5,34739.0,12.96
158,LRQ-0039,DRV-403,Rigid 3-axle (Euro 4),diesel,KLIA Air-Freight Link,2026-04-02T19:48:00,2026-04-02T21:01:48.670393,2026,4,2,19,43.8,73.8,35.6,375.0,0.83,486.65,143189.2,1763.15,8.111,53.43,297035.6,110.83,577.0,153846.4,57.41
159,LRQ-0039,DRV-403,Rigid 3-axle (Euro 4),diesel,East Coast (KL-Kuantan),2026-04-02T19:56:00,2026-04-03T00:54:05.040132,2026,4,2,19,214.01,298.1,43.1,91.3,0.78,1816.74,540572.9,6656.31,30.279,201.71,713900.6,266.38,119.5,173327.8,64.67
160,LRQ-0040,DRV-590,Rigid 3-axle (B20 biodiesel),biodiesel-b20,East Coast (KL-Kuantan),2026-04-02T15:40:00,2026-04-02T19:46:19.336495,2026,4,2,15,214.01,246.3,52.1,11.1,0.9,1056.36,314518.6,3872.8,17.606,146.7,323583.1,150.92,12.2,9064.5,4.23
161,LRQ-0040,DRV-590,Rigid 3-axle (B20 biodiesel),biodiesel-b20,North-South Expressway (KL-Penang),2026-04-02T09:30:00,2026-04-02T13:47:26.811428,2026,4,2,9,295.24,257.4,68.8,401.5,0.61,922.45,273313.8,3365.43,15.374,127.48,297506.3,138.76,474.6,24192.5,11.28
162,LRQ-0040,DRV-590,Rigid 3-axle (B20 biodiesel),biodiesel-b20,KLIA Air-Freight Link,2026-04-02T14:37:00,2026-04-02T15:33:31.875416,2026,4,2,14,43.8,56.5,46.5,262.1,0.86,232.72,68325.6,841.32,3.879,31.87,71851.5,33.51,297.0,3525.9,1.64
163,LRQ-0001,DRV-532,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-04-03T07:28:00,2026-04-03T11:56:52.290004,2026,4,3,7,295.24,268.9,65.9,602.2,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.4,0.0,0.0
164,LRQ-0002,DRV-448,Electric rigid (BEV),electric,Port Klang - KL Distribution,2026-04-03T16:04:00,2026-04-03T17:18:49.839848,2026,4,3,16,36.51,74.8,29.3,1167.4,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1744.1,0.0,0.0
165,LRQ-0003,DRV-982,Rigid 3-axle (B20 biodiesel),biodiesel-b20,Port Klang - KL Distribution,2026-04-03T17:35:00,2026-04-03T18:55:10.891696,2026,4,3,17,36.51,80.2,27.3,1248.9,0.62,361.65,103411.2,1273.35,6.028,48.23,625819.7,291.89,2631.0,522408.6,243.66
166,LRQ-0003,DRV-982,Rigid 3-axle (B20 biodiesel),biodiesel-b20,Port Klang - KL Distribution,2026-04-03T19:36:00,2026-04-03T20:51:34.349502,2026,4,3,19,36.51,75.6,29.0,1095.3,0.94,371.62,106483.8,1311.18,6.194,49.67,340828.4,158.97,1808.8,234344.6,109.3
167,LRQ-0003,DRV-982,Rigid 3-axle (B20 biodiesel),biodiesel-b20,North-South Expressway (KL-JB),2026-04-03T15:32:00,2026-04-03T19:53:40.247239,2026,4,3,15,296.43,261.7,68.0,381.8,0.72,952.95,282413.7,3477.48,15.883,131.72,300795.4,140.3,465.3,18381.6,8.57
168,LRQ-0004,DRV-786,Rigid 2-axle (Euro 5),diesel,Port Klang - KL Distribution,2026-04-03T19:57:00,2026-04-03T21:13:43.971941,2026,4,3,19,36.51,76.7,28.5,1165.0,0.37,255.4,72182.4,888.81,4.257,31.69,230117.3,101.02,1919.7,157934.9,69.33
169,LRQ-0005,DRV-510,Electric rigid (BEV),electric,Port Klang - KL Distribution,2026-04-03T10:45:00,2026-04-03T11:49:52.441502,2026,4,3,10,36.51,64.9,33.8,888.8,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.8,0.0,0.0
170,LRQ-0005,DRV-510,Electric rigid (BEV),electric,KLIA Air-Freight Link,2026-04-03T19:39:00,2026-04-03T20:54:46.077132,2026,4,3,19,43.8,75.8,34.7,492.4,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.7,0.0,0.0
171,LRQ-0006,DRV-324,Prime mover + trailer (Euro 5),diesel,North-South Expressway (KL-Penang),2026-04-03T16:24:00,2026-04-03T21:00:28.366118,2026,4,3,16,295.24,276.5,64.1,684.5,0.94,1588.66,470129.5,5788.91,26.478,194.91,537494.0,222.84,871.7,67364.5,27.93
172,LRQ-0007,DRV-798,Rigid 3-axle (B20 biodiesel),biodiesel-b20,North-South Expressway (KL-Penang),2026-04-03T06:41:00,2026-04-03T11:04:31.053680,2026,4,3,6,295.24,263.5,67.2,532.5,0.85,1000.84,296054.9,3645.45,16.681,138.09,321688.5,150.04,649.6,25633.6,11.96
173,LRQ-0007,DRV-798,Rigid 3-axle (B20 biodiesel),biodiesel-b20,North-South Expressway (KL-Penang),2026-04-03T07:35:00,2026-04-03T11:57:11.659220,2026,4,3,7,295.24,262.2,67.6,201.6,0.53,899.87,267292.3,3291.29,14.998,124.67,294216.6,137.23,260.3,26924.3,12.56
174,LRQ-0008,DRV-482,Electric rigid (BEV),electric,KLIA Air-Freight Link,2026-04-03T14:54:00,2026-04-03T15:51:56.668310,2026,4,3,14,43.8,57.9,45.4,346.9,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.1,0.0,0.0
175,LRQ-0008,DRV-482,Electric rigid (BEV),electric,East Coast (KL-Kuantan),2026-04-03T09:37:00,2026-04-03T14:22:07.415043,2026,4,3,9,214.01,285.1,45.0,172.4,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0
176,LRQ-0008,DRV-482,Electric rigid (BEV),electric,North-South Expressway (KL-JB),2026-04-03T16:41:00,2026-04-03T21:33:27.498588,2026,4,3,16,296.43,292.5,60.8,501.3,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.1,0.0,0.0
177,LRQ-0009,DRV-775,Rigid 3-axle (Euro 4),diesel,KLIA Air-Freight Link,2026-04-03T09:05:00,2026-04-03T10:17:47.829083,2026,4,3,9,43.8,72.8,36.1,412.2,0.72,445.71,130895.5,1611.77,7.429,48.84,234383.8,87.46,605.0,103488.4,38.62
178,LRQ-0009,DRV-775,Rigid 3-axle (Euro 4),diesel,North-South Expressway (KL-Penang),2026-04-03T17:21:00,2026-04-03T21:55:44.369625,2026,4,3,17,295.24,274.7,64.5,388.2,0.75,1232.26,365200.6,4496.87,20.538,136.27,423781.4,158.13,504.3,58580.9,21.86
179,LRQ-0009,DRV-775,Rigid 3-axle (Euro 4),diesel,North-South Expressway (KL-JB),2026-04-03T07:27:00,2026-04-03T12:29:16.360710,2026,4,3,7,296.43,302.3,58.8,587.0,0.75,1359.68,402252.4,4953.11,22.661,150.09,597869.3,223.09,817.7,195616.9,72.99
180,LRQ-0010,DRV-330,Electric rigid (BEV),electric,North-South Expressway (KL-Penang),2026-04-03T05:11:00,2026-04-03T09:18:11.527887,2026,4,3,5,295.24,247.2,71.7,144.6,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.9,0.0,0.0
181,LRQ-0010,DRV-330,Electric rigid (BEV),electric,North-South Expressway (KL-JB),2026-04-03T15:31:00,2026-04-03T19:51:16.625818,2026,4,3,15,296.43,260.3,68.3,298.2,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.2,0.0,0.0
182,LRQ-0010,DRV-330,Electric rigid (BEV),electric,North-South Expressway (KL-JB),2026-04-03T12:09:00,2026-04-03T15:57:28.810511,2026,4,3,12,296.43,228.5,77.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
